period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
6/1/16,6/30/16,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,260949,0.03174883,0.061406173,269879,-0.010738257,0.076212487,138,0.017962587,0.062621996,142,-0.002639728,0.067096864,639499,0.118254822,0.042315326,501922,-0.017670258,0.024237464,740797,-0.000150462,0.006570204,1836948,0.023098044,-0.080480602,2.872479201,-0.267164879,-0.383601207,41,-2,-4,0.984541888,0.000666353,0.002823453,0.257396478,-0.001477662,0.018123331,0.136709967,0.013385498,0.006490751,0.366925039,-0.037475005,0.028711767,,,9/24/23 14:20
2/1/14,2/28/14,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,201371,0.004334294,0.112687909,230389,0.040902512,0.099367618,111,-0.003549055,0.11233903,123,0.021491336,0.086297363,307324,0.024350876,-0.035511693,234964,0.055689139,-0.057147341,491736,0.031803288,-0.02631156,1766178,0.020693126,0.020470058,5.746949066,-0.020594736,0.315270665,79,3,0,0.969803566,0.00167226,-8.70E-05,0.192962909,0.007912148,-0.026069883,0.0622136,-0.000883778,0.016018074,0.368623694,0.062061874,-0.024108028,,,9/24/23 14:20
5/1/15,5/31/15,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,239706,0.032532203,0.078163113,257084,0.003704313,0.047906743,127,0.016565016,0.060914129,134,0.003645587,0.04768938,527989,0.100002505,0.071841027,469008,0.056021108,0.064025711,758749,-0.019553091,0.041776755,1963280,0.045059794,0.014802491,3.718407725,-0.195490631,-0.208998826,48,-7,-4,0.980479032,0.002012535,0.003289416,0.232772044,0.00793709,0.015452597,0.118890905,0.009453465,0.019621021,0.381497744,-0.027446477,0.0325518,,,9/24/23 14:20
1/1/23,1/31/23,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,316162,-0.013199129,0.006481405,349552,0.090948249,0.013275176,285,0.018842855,0.008221374,311,0.082616764,0.007369088,30319,-0.227395897,-0.38610385,30406,-0.015976062,-0.3413879,49374,0.639281896,-0.192388599,112585,0.03133873,0.22382149,3.713248677,0.931552346,1.850600336,50,7,15,0.97844845,-0.001566623,-0.017914571,0.189546012,-0.011851808,-0.150134862,0.125610278,0.027151956,0.064846457,0.350458251,0.114606579,-0.145174915,,,9/24/23 14:20
5/1/14,5/31/14,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,209917,0.029211382,0.069511918,219675,0.014517304,0.078986827,132,0.005620677,0.058385624,139,0.016484607,0.062755965,42212,0.134948514,-0.026656136,40880,0.060435494,0.129634354,59561,0.004568433,0.073962121,142555,0.025501329,0.024718159,3.377065057,-0.360419099,0.16930932,43,-5,-3,0.981023205,0.000173051,-0.003146587,0.227235438,-0.001843399,-0.041146779,0.091983878,0.008862948,0.034890314,0.369608437,-0.02588814,-0.039516168,,,9/24/23 14:20
10/1/14,10/31/14,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,225408,-0.00506196,0.045888684,237261,-0.008585027,0.06960344,116,-0.000642134,0.041505837,121,-0.003001021,0.061135108,369060,0.019853381,0.07094225,259989,-0.006272097,0.050720183,427752,-0.03365993,0.021094321,1619889,-0.033178915,0.031584792,4.389231356,-0.240759141,-0.167459805,63,6,1,0.971216733,-0.001654813,-0.002408343,0.18165486,-0.005503216,-0.030518843,0.120300586,0.013111836,0.040146774,0.26295871,-0.006427876,0.002224287,,,9/24/23 14:20
6/1/23,6/30/23,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,444908,0.012960396,-0.011747194,453817,-0.007433555,0.007114065,225,0.009573562,-0.015886372,227,-0.00513899,0.013160199,402097,0.062028273,-0.148247587,359029,0.011368177,-0.181425953,461266,0.014263928,-0.274793316,748468,0.038866401,-0.127432091,1.861408587,-0.041500725,0.04440473,29,-3,12,1.003720816,0.00301025,-0.021005864,0.402264618,0.02291738,-0.164298968,0.155076363,0.01568746,-0.011925506,0.43609222,-0.036855829,-0.030004143,,,9/24/23 14:20
1/1/17,1/31/17,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,221405,-0.017660164,0.098143105,244835,0.071999684,0.103925244,189,-0.008129109,0.089972247,201,0.051503077,0.075022213,42332,-0.211829296,0.077393149,37099,0.055929871,0.142589994,64177,0.666874861,0.021439455,156263,0.026638611,-0.1197742,3.691313908,0.85741944,-0.826840766,55,4,-7,0.973722783,-0.000788059,0.003650042,0.167405719,-0.009377271,0.013583608,0.088257034,0.021467718,-0.00139582,0.405442857,0.12259951,0.037167914,,,9/24/23 14:20
4/1/13,4/30/13,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,178595,0.013044018,0.082503032,208159,0.071378388,0.189509476,85,0.022347231,0.062719808,95,0.0599791,0.151453968,9167,0.038483421,0.037788485,7821,0.138117627,0.180795058,15753,0.122439564,0.127662845,50629,0.045196946,-0.148898281,5.522740926,0.035473753,-1.211397672,65,-5,-13,0.957198455,0.006860737,0.01168431,0.256334966,0.02695058,0.042855299,0.048819656,0.003884122,-0.009885086,0.347671544,-0.00448002,0.048827916,,,9/24/23 14:20
3/1/13,3/31/13,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,176296,0.004570516,0.142669274,194291,0.004425371,0.108453863,83,0.028560479,0.125407283,90,0.011089625,0.099991196,8827,0.243436455,-0.003862624,6871,0.21642017,0.005227681,14035,0.198490296,-0.041298021,48439,0.012850601,-0.185925982,5.487267173,-1.249232797,-1.227198339,70,-12,-17,0.950337717,-0.00012835,0.010702607,0.229384386,-0.000420492,0.025970174,0.044935533,0.00231431,-0.013150839,0.352151564,-0.00954292,0.030574688,,,9/24/23 14:20
3/1/19,3/31/19,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,291652,0.029986611,0.023189274,329056,0.024126152,0.048062897,148,0.019167426,0.029778243,158,0.011044287,0.043493762,376461,0.316887353,-0.040025891,347040,0.37665973,-0.052713648,549896,0.321279263,-0.021613913,1174906,0.039512027,0.071797099,3.120916543,-0.832761161,0.325612208,52,-9,4,0.980957062,0.003179585,-0.003685615,0.216598966,0.020260947,-0.04175327,0.133179451,0.008292163,0.014897428,0.45610876,0.032078038,-0.025614658,,,9/24/23 14:20
4/1/21,4/30/21,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,370213,0.043822744,0.217726782,379435,0.02194139,0.189517913,202,0.044524243,0.249297585,203,0.0133856,0.21221225,621389,0.057482804,0.426505616,631133,0.049102222,0.726749093,762160,0.084635031,0.608346963,790229,0.078734701,-0.408166008,1.271714607,0.025053749,-1.793516613,19,-7,-16,1.015595777,0.009623269,0.02764633,0.49188578,0.068389455,0.207460054,0.065541294,-0.005740112,-0.037831031,0.60235882,-0.010701854,0.236971044,,,9/24/23 14:20
4/1/18,4/30/18,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,282369,0.015952084,0.073057115,308096,0.008931933,0.066481779,153,0.019561113,0.075800753,160,0.014311568,0.070995558,533839,0.045561222,0.047552609,534771,0.106270404,0.083732892,767892,0.059810763,0.060056455,1466782,0.057663861,-0.080656892,2.747609134,0.031440348,-0.383175325,36,-9,-5,0.98782806,0.002971834,0.002924475,0.284132849,0.025789498,0.017676139,0.121347539,0.006468574,0.014996088,0.471493769,-0.015423287,0.019559143,,,9/24/23 14:20
7/1/14,7/31/14,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,235900,-0.002166697,0.037708291,240340,-0.023279634,0.054148144,119,0.006248581,0.049476076,121,-0.007746372,0.048692444,414431,-0.012992561,-0.027476451,302530,-0.062173679,-0.021521801,531012,-0.042031328,0.038250749,1702537,0.037764767,0.068450413,4.108131542,0.200929717,0.368833376,46,-2,-7,0.977041365,-0.000908687,-0.003234519,0.210799371,-0.007834496,-0.03580455,0.097157695,-0.000856637,0.031089682,0.306755359,-0.021559109,0.005745858,,,9/24/23 14:20
12/1/14,12/31/14,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,212887,-0.030669243,0.042081917,203822,-0.052452361,0.079549798,96,-0.077721191,0.01598458,95,-0.071519981,0.079567349,9717,0.207629703,0.031336412,6173,-0.062147416,0.054979406,8501,-0.194202735,0.018066619,49940,-0.103096811,0.015685743,5.139294139,-1.780476393,-0.07919122,69,7,-1,0.952919771,0.00230817,0.000201287,0.197858323,0.003746177,-0.014146149,0.057101459,-0.002352383,-0.18707077,0.213766797,-0.047928043,-0.013063609,,,9/24/23 14:20
4/1/20,4/30/20,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,278051,-0.021402811,0.048613117,285094,-0.004511616,0.023497362,168,-0.022788725,0.041011193,171,-0.007810153,0.019586403,42066,-0.156403764,-0.178100231,35308,-0.225137264,-0.343866917,44347,-0.321575458,-0.383855723,115455,-0.004455352,-0.079114212,2.744597602,0.418903611,0.295016815,32,-6,-2,0.992276639,0.001518362,0.004239241,0.301862721,0.020143208,0.037546111,0.101678226,0.003481034,-0.027983442,0.351571944,-0.136524111,-0.119579299,,,9/24/23 14:20
4/1/12,4/30/12,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,184609,0.045856207,0.067754879,207689,-0.00021389,0.009456352,95,0.036754197,0.041708224,105,0.001090892,-0.001300094,312229,0.02804751,0.091979843,239265,0.09233131,0.24181762,481931,-0.015782266,-0.006119014,1699360,0.022966476,-0.152166053,5.442659239,-0.027033473,-1.567291476,81,-12,-16,0.966098052,0.003352708,0.007288657,0.195052821,0.007112359,0.019580757,0.056204553,-0.003363208,-0.017888925,0.321052946,-0.00769931,0.060761143,,,9/24/23 14:20
2/1/20,2/29/20,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,303765,-0.02735767,0.060312553,374981,0.041420165,0.126296287,139,0.034084441,0.006879367,165,0.046075942,0.077987397,8484,-0.085800075,0.051413704,7660,0.056046045,0.054064884,12769,0.082332634,0.068876648,30819,0.031146546,-0.142831477,3.632317593,0.411956253,-0.823128907,44,-1,-4,0.964661371,0.005127754,0.004638044,0.223161652,-0.001956449,0.010419071,0.075141485,-0.020658445,-0.009231188,0.46829128,0.044686903,0.046333835,,,9/24/23 14:20
9/1/21,9/30/21,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,308501,0.005025783,0.118270297,323920,0.05515338,0.065028001,277,0.004291852,0.174974017,293,0.068506644,0.087356308,71242,-0.051813764,0.017943406,64645,-0.089801942,0.016372244,80092,0.003368136,-0.083668968,136106,0.016848981,-0.291650593,1.910459008,0.129003777,-0.834992785,26,2,-10,0.999331639,-0.00348759,0.015113005,0.360880891,-0.030740527,0.126986712,0.112364316,0.004925512,-0.016513064,0.411478144,-0.020334981,0.044393745,,,9/24/23 14:20
6/1/19,6/30/19,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,302874,0.01618335,0.033731761,308492,-0.034516522,0.027634153,160,0.003907248,0.024868689,163,-0.018050567,0.022826647,608451,-0.032275643,-0.055558544,525208,-0.060593705,-0.02710365,725576,-0.115742714,-0.043667403,1682455,0.024548141,0.045785296,2.765145121,0.153361274,0.267961718,36,-1,5,0.987028369,0.000645289,-0.002698585,0.264358058,0.004672147,-0.032898998,0.158730987,0.005386364,0.008243482,0.394087574,-0.033141766,-0.018694666,,,9/24/23 14:20
3/1/18,3/31/18,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,285042,0.029909837,0.078367978,313966,0.005659371,0.043255053,144,0.026301108,0.07778574,152,-0.003958829,0.054321015,392158,0.375234157,-0.030919634,366352,0.405979742,0.012642916,562044,0.304904266,-0.054990607,1096202,0.04630519,-0.094512809,2.795304335,-0.878765179,-0.196316723,48,-8,-5,0.984642678,0.003795245,0.00334527,0.258352236,0.030720175,0.019733504,0.118282023,0.010466994,0.003824022,0.481723418,0.008359904,0.018171265,,,9/24/23 14:20
5/1/19,5/31/19,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,257474,0.022010884,0.046530076,278528,0.016684674,0.047657722,218,0.000476776,0.037604123,239,0.01241564,0.057428583,71163,0.131885614,-0.001486502,61751,0.030354366,-0.061965422,87062,0.011637215,-0.001012068,189654,0.027682647,0.142928172,2.665048233,-0.270225381,0.336742134,37,-2,7,0.98269338,0.001650173,-0.005001282,0.211656235,0.01112329,-0.055478195,0.134386976,0.009726195,0.017665582,0.388646656,-0.026196002,-0.054644043,,,9/24/23 14:20
8/1/16,8/31/16,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,226807,0.005942728,0.07668147,231898,-0.008276136,0.092228882,194,0.00577771,0.082933455,198,-0.01098809,0.08893826,68803,0.061785785,0.087704062,54710,0.024744854,0.080566382,72653,-0.021503063,0.023953202,192019,-0.030231556,-0.085946463,2.79084402,-0.264811716,-0.530200378,42,1,-5,0.978832659,-0.001742231,0.001604985,0.210726561,-0.011556131,0.017779537,0.107627808,0.003992652,-0.004160792,0.344205998,-0.003027375,0.01797425,,,9/24/23 14:20
11/1/18,11/30/18,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,279601,0.00487233,0.032171292,284444,-0.020035925,0.037152251,152,-0.005658692,0.034644702,156,-0.019903155,0.044298417,473750,-0.090730405,-0.030972492,366071,-0.159348772,-0.03686529,464932,-0.234729568,0.016809511,1593941,-0.060033033,0.076036762,3.364516748,0.10987814,0.334593055,46,3,0,0.978920356,-0.001742522,-0.001851239,0.206139249,-0.017072819,-0.020633572,0.14582179,-0.035459435,0.031827241,0.287527055,-0.027664237,-0.037420624,,,9/24/23 14:20
11/1/22,11/30/22,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,385287,-0.01725401,-0.054306252,427713,-0.011035142,0.06741265,167,-0.021445145,-0.05945091,187,-0.010408492,0.043598882,8693,-0.110054031,-0.388668308,8401,-0.087975127,-0.350016787,9665,-0.221946057,-0.279291025,32525,-0.077185895,0.022579823,3.741514172,0.133262588,1.50471452,36,-3,7,0.971877945,-0.002659806,-0.015314878,0.283016996,-0.014910927,-0.074225501,0.117603285,-0.019475765,0.029144698,0.316515034,-0.006158461,-0.069101437,,,9/24/23 14:20
7/1/14,7/31/14,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,227338,0.045219197,0.129192449,215507,-0.079721498,0.034174932,107,0.068294972,0.151665989,101,-0.04474262,0.030512462,9484,-0.005709698,-0.069689945,7479,-0.042160889,-0.045332945,15813,-0.011180982,0.004228871,58482,0.038297065,0.039253806,6.166463879,0.261356912,0.646423134,51,1,-6,0.961850582,3.11E-05,-0.003233484,0.239402158,-0.002366681,-0.028216599,0.076225696,0.003461566,0.019960632,0.289847455,-0.014462027,0.001353533,,,9/24/23 14:20
10/1/17,10/31/17,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,268554,-0.00248834,0.065040809,275207,-0.036963209,0.054674214,147,-0.000576302,0.069057423,150,-0.01882249,0.06658715,519874,-0.016334628,0.04884098,436612,0.031561568,0.106735066,572424,-0.026566589,0.061977823,1608586,-0.043245666,-0.085770122,3.094180785,-0.087031345,-0.455586824,44,2,-6,0.981568445,-0.001277351,0.002969832,0.233538551,-0.011289582,0.016265037,0.138515539,0.004053354,0.009170541,0.348189396,0.006711629,0.02798377,,,9/24/23 14:20
3/1/16,3/31/16,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,239386,0.052289253,0.061880592,270461,0.029689373,0.071093047,129,0.037664968,0.062977341,141,0.017477663,0.063277595,469185,0.333822454,0.058052411,428387,0.366007895,0.121692547,732377,0.289271247,0.06525776,1680875,0.049332425,-0.047985615,3.582539291,-0.971281057,-0.399033254,59,-9,-8,0.978546674,0.004921833,0.003532179,0.223848167,0.027177045,0.022536914,0.113342825,-0.022352543,0.013766232,0.444733949,0.018651477,0.032325753,,,9/24/23 14:20
9/1/19,9/30/19,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,265671,0.001419582,0.056446464,274743,0.02770631,0.031120594,162,0.005189669,0.03608487,169,0.017784836,0.026455504,50829,-0.118807716,0.15085246,43436,-0.115703272,0.130701463,60993,-0.046067838,0.059348135,137653,0.020169538,0.047240453,2.708163705,0.368931968,-0.267940641,37,1,6,0.987522096,-0.000178277,-0.000708077,0.242137959,-0.00377173,-0.015834797,0.156656105,0.008886906,-0.003698304,0.368847593,0.000145348,-0.004567418,,,9/24/23 14:20
2/1/13,2/28/13,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,180977,0.005873173,0.131752675,209565,0.056950472,0.091086453,100,-0.000760498,0.108730303,114,0.042298358,0.078832341,318640,0.032696297,0.05586342,249205,0.092229549,0.148858705,505024,0.031859473,-0.022947245,1730750,0.020507677,-0.176581219,5.431678401,-0.064874243,-1.533320048,79,0,-18,0.969890537,0.001991954,0.012056732,0.219032793,0.008746177,0.041237947,0.046195525,-0.014060115,-0.013759925,0.392731722,0.060096208,0.06993891,,,9/24/23 14:20
6/1/23,6/30/23,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,371008,-0.001619712,0.001862369,373584,-0.00399392,0.007141202,228,-0.002003285,-0.007191531,230,0.001952904,0.005141713,52519,0.027459276,-0.152917874,47913,-0.032180288,-0.150142948,58537,-0.011275383,-0.24503283,88309,0.025819344,-0.12170725,1.681442338,-0.002688046,0.059750994,26,-1,8,1.006098489,0.002677217,-0.015016307,0.418303461,0.029784638,-0.134714348,0.124569224,0.006726365,-0.017959868,0.437846757,-0.036244042,-0.029220207,,,9/24/23 14:20
9/1/13,9/30/13,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,210434,-0.032143789,0.12250203,219466,0.014447823,0.122738732,116,-0.016342042,0.119220744,121,0.021989668,0.116395228,435284,-0.166897624,0.144227748,312401,-0.152883864,0.222110644,537182,-0.100688659,0.150932417,1954026,0.00253542,-0.009280572,4.489081251,0.75867514,-0.695566579,58,4,-14,0.975948954,-0.002568994,0.005967377,0.220193227,-0.013934834,0.013702227,0.072272388,0.005260732,0.012904835,0.275269218,-0.013775337,-0.019198765,,,9/24/23 14:20
9/1/12,9/30/12,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,159614,0.002026879,0.133561854,167414,0.051216235,0.052876555,135,-0.009701318,0.120494532,143,0.053688016,0.045232274,46279,-0.173259095,0.092499009,31685,-0.135513377,0.236591854,56455,-0.074437602,-0.015716217,229910,-0.020193564,-0.229789492,4.967868327,0.776081249,-2.07876524,76,1,-23,0.965907644,0.000102339,0.01278745,0.192107017,0.006857554,0.042279212,0.061006461,-0.001489084,-0.022658959,0.311591869,0.017619698,0.089200085,,,9/24/23 14:20
7/1/14,7/31/14,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,228732,-0.005356861,0.040192455,234662,-0.017284983,0.058978104,123,0.004897468,0.051334388,125,-0.005106176,0.050466994,519091,-0.015477724,-0.024240081,382233,-0.062379743,-0.017911724,659586,-0.03878282,0.040026116,2083047,0.035918523,0.068475472,4.012870561,0.199095277,0.348211565,46,-2,-7,0.976995716,-0.000828131,-0.003420231,0.208161631,-0.006931691,-0.038382177,0.095147239,-0.001231647,0.030457128,0.309262663,-0.021863108,-0.000160039,,,9/24/23 14:20
4/1/19,4/30/19,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,289934,0.019657505,0.027006422,317812,0.001982633,0.031164934,157,0.022731737,0.02966706,165,0.004643524,0.032519404,535040,0.124333736,0.022281878,525316,0.176120314,0.002785317,768633,0.1012004,0.023041621,1546280,0.048949739,0.080415976,2.890023884,-0.207694939,0.155503934,42,-8,5,0.984057386,0.002848414,-0.004094277,0.241867274,0.026520452,-0.042354519,0.138357159,0.007899796,0.016190409,0.450642205,-0.004955545,-0.021336162,,,9/24/23 14:20
3/1/15,3/31/15,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,225463,0.047003454,0.074340062,252468,0.017387515,0.065787479,121,0.037102386,0.06107773,132,0.009349436,0.056588446,452136,0.367689053,0.164773635,389859,0.40553937,0.17885032,702661,0.342861853,0.091524776,1814607,0.036164334,-0.013619169,4.013405019,-1.284104201,-0.725848021,67,-9,-4,0.974607122,0.004491866,0.002553522,0.201667243,0.020192389,0.000374259,0.098858434,0.014911019,0.031374341,0.411889229,0.013416105,0.023714785,,,9/24/23 14:20
3/1/23,3/31/23,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,400360,0.034226058,-0.033190303,428627,0.027905257,0.001226188,221,0.026749715,-0.044934949,233,0.01420422,-0.006306744,439630,0.36229695,-0.182140681,384230,0.307374888,-0.28811066,533461,0.33503479,-0.204779528,899043,0.011090213,0.321108599,2.044996441,-0.710338718,0.778999536,44,-8,23,0.988896749,0.00623676,-0.036026954,0.284167441,0.049064138,-0.260169104,0.136549677,0.002872781,0.071078864,0.453975105,0.014629173,-0.150780854,,,9/24/23 14:20
